iter,N,adam,rms,net
12,40,0.037133678793907166,0.011846679262816906,0.025180313736200333,0.021173864603042603
13,40,0.035399820655584335,0.010853568091988564,0.025180313736200333,0.02400641143321991
14,40,0.033584874123334885,0.011221091262996197,0.025180313736200333,0.027153292670845985
15,40,0.03195174038410187,0.009622704237699509,0.025180313736200333,0.028412306681275368
16,40,0.030487820506095886,0.009748267009854317,0.025180313736200333,0.029041815549135208
17,40,0.029151398688554764,0.009009572677314281,0.025180313736200333,0.03250410407781601
18,40,0.02814578451216221,0.00845781248062849,0.025180313736200333,0.03470737859606743
19,40,0.02700936235487461,0.007698883768171072,0.025180313736200333,0.03470737859606743
20,40,0.025357907637953758,0.009165712632238865,0.025180313736200333,0.03890705853700638
21,40,0.02413078024983406,0.006746972911059856,0.025180313736200333,0.03785485774278641
22,40,0.0226445309817791,0.007151150144636631,0.025179792195558548,0.0415467843413353
23,40,0.020973598584532738,0.007730122655630112,0.02515183947980404,0.041503798216581345
24,40,0.019543185830116272,0.0053940629586577415,0.025178054347634315,0.039708830416202545
25,40,0.01838494837284088,0.004190096631646156,0.025168031454086304,0.03907360881567001
26,40,0.017308056354522705,0.003615298541262746,0.025173377245664597,0.03876529261469841
27,40,0.01640229858458042,0.0024116868153214455,0.025180313736200333,0.03499520570039749
28,40,0.015609165653586388,0.0021011135540902615,0.025180313736200333,0.0324246846139431
29,40,0.014765138737857342,0.0015534732956439257,0.025180313736200333,0.030275046825408936
30,40,0.014175020158290863,0.0025994188617914915,0.025180313736200333,0.02994360402226448
31,40,0.013769608922302723,0.00401229877024889,0.025180313736200333,0.03149113804101944
0,31,0.02224988304078579,0.08631215989589691,0.024989381432533264,0.0
1,31,0.02839536778628826,0.054832812398672104,0.024879038333892822,0.007126743905246258
2,31,0.03149471804499626,0.03616919368505478,0.025110457092523575,0.005936776287853718
3,31,0.03330816701054573,0.027786538004875183,0.02504497580230236,0.009605931118130684
4,31,0.03386780992150307,0.022157875820994377,0.02515602856874466,0.012385462410748005
5,31,0.033737581223249435,0.018750010058283806,0.025179877877235413,0.016439620405435562
6,31,0.033296454697847366,0.017374208196997643,0.02506140060722828,0.017671672627329826
7,31,0.03274288401007652,0.013785836286842823,0.02517925761640072,0.021310361102223396
8,31,0.03159933164715767,0.012918340973556042,0.02506357990205288,0.02208288200199604
9,31,0.030582161620259285,0.010743546299636364,0.02518029697239399,0.02813263237476349
10,31,0.02935219183564186,0.010066512040793896,0.025172468274831772,0.02893959730863571
11,31,0.027373867109417915,0.010752715170383453,0.025178024545311928,0.03009413368999958
12,31,0.017557913437485695,0.04096482694149017,0.024889761582016945,0.04541175067424774
13,31,0.01699727587401867,0.0059320456348359585,0.025172850117087364,0.01635700650513172
14,31,0.01650197245180607,0.004069209098815918,0.025180313736200333,0.020416967570781708
15,31,0.016032619401812553,0.004301503766328096,0.025176366791129112,0.02244638465344906
16,31,0.01529542077332735,0.05369918420910835,0.02516990154981613,0.045285698026418686
17,31,0.013726629316806793,0.00906421709805727,0.02502991259098053,0.004772720858454704
18,31,0.012523902580142021,0.005424319300800562,0.025180311873555183,0.005881980061531067
19,31,0.011456646956503391,0.0037831866648048162,0.025180308148264885,0.007506331894546747
20,31,0.010692049749195576,0.0031181867234408855,0.025180308148264885,0.0075063807889819145
21,31,0.010101418010890484,0.0023747861851006746,0.025180308148264885,0.014333087019622326
22,31,0.009548894129693508,0.0015817853854969144,0.025180308148264885,0.016764627769589424
23,31,0.01250357087701559,0.027120525017380714,0.025179246440529823,0.04570119455456734
24,31,0.011262667365372181,0.005226124078035355,0.025180308148264885,0.005069727543741465
25,31,0.010223149321973324,0.003446861170232296,0.025180308148264885,0.005475874524563551
26,31,0.009595479816198349,0.0035318287555128336,0.025180308148264885,0.0075060296803712845
27,31,0.009377974085509777,0.0036994044203311205,0.025180308148264885,0.012378651648759842
28,31,0.009230353869497776,0.0032203698065131903,0.025178249925374985,0.028047684580087662
29,31,0.008890119381248951,0.0015957118012011051,0.025180308148264885,0.025631088763475418
30,31,0.008550340309739113,0.0045214202255010605,0.025179389864206314,0.010264463722705841
31,31,0.00818015169352293,0.002110108733177185,0.025180308148264885,0.01765824854373932
0,62,0.022249452769756317,0.08630568534135818,0.02508450858294964,0.0
1,62,0.025162989273667336,0.05057896301150322,0.025180308148264885,0.014158371835947037
2,62,0.028213083744049072,0.04300527274608612,0.025180308148264885,0.014968193136155605
3,62,0.03190840780735016,0.03649769350886345,0.025180308148264885,0.015779348090291023
4,62,0.0355447381734848,0.03073207102715969,0.025180308148264885,0.01659107580780983
5,62,0.03792303055524826,0.025871209800243378,0.025180308148264885,0.017791369929909706
6,62,0.03929431736469269,0.02243706025183201,0.025180308148264885,0.017465511336922646
7,62,0.039820458739995956,0.019667508080601692,0.025180308148264885,0.017485925927758217
8,62,0.03968619555234909,0.0174159724265337,0.025180308148264885,0.017509648576378822
9,62,0.0390661284327507,0.015445969067513943,0.025180308148264885,0.017113296315073967
10,62,0.03823753818869591,0.013689067214727402,0.025180308148264885,0.017521439120173454
11,62,0.03717148303985596,0.012192586436867714,0.025180308148264885,0.016710838302969933
12,62,0.036039020866155624,0.010829201899468899,0.025180308148264885,0.016711074858903885
13,62,0.034882545471191406,0.009701453149318695,0.025180308148264885,0.013861147686839104
14,62,0.03392588719725609,0.009826511144638062,0.025180308148264885,0.02436312474310398
15,62,0.032160013914108276,0.01138295978307724,0.025180308148264885,0.013871374540030956
16,62,0.031016862019896507,0.008521062321960926,0.025180308148264885,0.02314845286309719
17,62,0.029432350769639015,0.00985840056091547,0.025180308148264885,0.01549636758863926
18,62,0.028298750519752502,0.007622178643941879,0.025180308148264885,0.025942254811525345
19,62,0.02669226936995983,0.00980226881802082,0.025180308148264885,0.01671508699655533
20,62,0.025561293587088585,0.006749782711267471,0.025180308148264885,0.02634991705417633
21,62,0.0240376777946949,0.008815550245344639,0.025180308148264885,0.017121603712439537
22,62,0.023006942123174667,0.006581623572856188,0.025180308148264885,0.03162159025669098
23,62,0.019681479781866074,0.014061443507671356,0.025180308148264885,0.022400816902518272
24,62,0.018631629645824432,0.005820340011268854,0.025180308148264885,0.022691242396831512
25,62,0.01092113833874464,0.040293723344802856,0.02516915649175644,0.04947556182742119
26,62,0.008931878954172134,0.020574983209371567,0.02518032118678093,0.013060647994279861
27,62,0.008576431311666965,0.006884426809847355,0.025180308148264885,0.015059991739690304
28,62,0.0076851611956954,0.004898908082395792,0.025180308148264885,0.025933820754289627
29,62,0.007284114602953196,0.007155280094593763,0.025180308148264885,0.03649326413869858
30,62,0.00801305565983057,0.009955309331417084,0.025180308148264885,0.011436106637120247
31,62,0.00724619347602129,0.007295531220734119,0.025180308148264885,0.03446046635508537
0,84,0.022249886766076088,0.08631230890750885,0.025109609588980675,0.0
1,84,0.028272466734051704,0.036251261830329895,0.025180313736200333,7.267446198966354e-05
2,84,0.021906981244683266,0.08630376309156418,0.023065920919179916,0.04817552864551544
3,84,0.020549872890114784,0.0006557140732184052,0.02517787367105484,7.071028085192665e-05
4,84,0.01927074044942856,0.000651383597869426,0.025180313736200333,7.267446198966354e-05
5,84,0.018067065626382828,0.0006396216922439635,0.025180313736200333,7.267446198966354e-05
6,84,0.01693643070757389,0.0006201561191119254,0.025180313736200333,7.267446198966354e-05
7,84,0.015876511111855507,0.0005927309975959361,0.025180313736200333,7.267446198966354e-05
8,84,0.014885062351822853,0.0005570914363488555,0.025180313736200333,7.267446198966354e-05
9,84,0.013959919102489948,0.0005149961216375232,0.025180313736200333,0.0006722055841237307
10,84,0.013128001242876053,0.0005542109720408916,0.025180313736200333,0.01779949478805065
11,84,0.01231748703867197,0.0004560102242976427,0.025180313736200333,0.001259721233509481
12,84,0.011566059663891792,0.0004022026841994375,0.025180313736200333,0.0018517276039347053
13,84,0.0110695855692029,0.0010243640281260014,0.025180313736200333,0.00948401726782322
14,84,0.01052006334066391,0.0006508533260785043,0.025180313736200333,0.025351632386446
15,84,0.009903536178171635,0.00048018331290222704,0.025180313736200333,0.011367879807949066
16,84,0.009302561171352863,0.0003269572916906327,0.025180313736200333,0.0021469956263899803
17,84,0.008821327239274979,0.0004168554733041674,0.025180313736200333,0.009597794152796268
18,84,0.008746382780373096,0.0021630742121487856,0.025180313736200333,0.04894097149372101
19,84,0.008331800810992718,0.0014751614071428776,0.025180313736200333,7.267446198966354e-05
20,84,0.007819108664989471,0.0003246301494073123,0.025180313736200333,7.267446198966354e-05
21,84,0.007573931012302637,0.0011711791157722473,0.025180313736200333,0.03335369750857353
22,84,0.007413717918097973,0.001652733888477087,0.025180313736200333,0.017758311703801155
23,84,0.006952396593987942,0.0003315480425953865,0.025180313736200333,0.00022255725343711674
24,84,0.006613036151975393,0.00047990595339797437,0.025180313736200333,0.037100765854120255
25,84,0.00632342929020524,0.0010282082948833704,0.025180313736200333,0.010533235035836697
26,84,0.00638252217322588,0.002558888867497444,0.025180313736200333,0.023872200399637222
27,84,0.006163761951029301,0.0010814433917403221,0.025180313736200333,0.03155671805143356
28,84,0.005751142743974924,0.00048566277837380767,0.025180313736200333,0.0005221120081841946
29,84,0.005550398491322994,0.0010352947283536196,0.025180313736200333,0.0130795082077384
30,84,0.00578694511204958,0.0036641040351241827,0.02518002688884735,0.046704456210136414
31,84,0.0054865083657205105,0.000995582900941372,0.025180313736200333,0.005018806550651789
0,52,0.022250013425946236,0.08631417155265808,0.02506617084145546,0.0
1,52,0.02888386696577072,0.04220903664827347,0.025180310010910034,0.001085806405171752
2,52,0.030604202300310135,0.02139996364712715,0.025180310010910034,0.005443937610834837
3,52,0.029264867305755615,0.014147887006402016,0.025180310010910034,0.01972806453704834
4,52,0.02682587504386902,0.012921711429953575,0.025180310010910034,0.03267348185181618
5,52,0.02441360615193844,0.011476743966341019,0.025180310010910034,0.036288097500801086
6,52,0.022895215079188347,0.00999385491013527,0.025180310010910034,0.036090217530727386
7,52,0.021801289170980453,0.008890079334378242,0.025180310010910034,0.03129494562745094
8,52,0.02068593166768551,0.008333994075655937,0.025180310010910034,0.03780679404735565
9,52,0.01991482637822628,0.006893672980368137,0.025180310010910034,0.02697361819446087
10,52,0.01899554207921028,0.006639269646257162,0.025180310010910034,0.03801867365837097
11,52,0.018348900601267815,0.005072266794741154,0.025180310010910034,0.025274641811847687
12,52,0.01747104711830616,0.005073783919215202,0.025180310010910034,0.039932336658239365
13,52,0.016364891082048416,0.00914519838988781,0.025180310010910034,0.023087652400135994
14,52,0.01547604613006115,0.004385777283459902,0.025180310010910034,0.03331867232918739
15,52,0.014361899346113205,0.008799297735095024,0.025180310010910034,0.027169611304998398
16,52,0.013704313896596432,0.0029640132561326027,0.025180310010910034,0.023294322192668915
17,52,0.01299364771693945,0.0029030381701886654,0.025180310010910034,0.02244364283978939
18,52,0.012427245266735554,0.0106921112164855,0.025180310010910034,0.04096806049346924
19,52,0.01138197723776102,0.009778396226465702,0.025180310010910034,0.007066118996590376
20,52,0.010241011157631874,0.005684006027877331,0.025180310010910034,0.029233532026410103
21,52,0.009575866162776947,0.0025391338858753443,0.025180310010910034,0.013254373334348202
22,52,0.00892023928463459,0.004069808404892683,0.025180310010910034,0.04132859408855438
23,52,0.00863852258771658,0.008924417197704315,0.025180310010910034,0.005680253263562918
24,52,0.007680995389819145,0.00504852132871747,0.025180310010910034,0.03649149090051651
25,52,0.007723214570432901,0.006676685530692339,0.025180310010910034,0.009227599948644638
26,52,0.006805581506341696,0.007107727695256472,0.025180310010910034,0.036493346095085144
27,52,0.007119262591004372,0.007230657618492842,0.025180310010910034,0.014612442813813686
28,52,0.006206550635397434,0.006320465821772814,0.025180310010910034,0.02705453895032406
29,52,0.005842203740030527,0.0033743788953870535,0.025180310010910034,0.00399122666567564
30,52,0.005682142451405525,0.011409616097807884,0.025180310010910034,0.044723350554704666
31,52,0.00525319017469883,0.010676810517907143,0.025180310010910034,0.003942450508475304
0,97,0.022249797359108925,0.08631094545125961,0.025119083002209663,0.0
1,97,0.027124788612127304,0.03723831847310066,0.025180310010910034,0.004265008959919214
2,97,0.026808563619852066,0.02750782109797001,0.025180310010910034,0.015802690759301186
3,97,0.019614113494753838,0.08592212200164795,0.025179624557495117,0.05029870942234993
4,97,0.017554258927702904,0.003852789755910635,0.025180310010910034,6.293802289292216e-05
5,97,0.015676725655794144,0.0036590995732694864,0.025180310010910034,6.293802289292216e-05
6,97,0.013984987512230873,0.0033997269347310066,0.025180310010910034,6.293802289292216e-05
7,97,0.012480981647968292,0.0030763517133891582,0.025180310010910034,6.293802289292216e-05
8,97,0.011165197007358074,0.0026912090834230185,0.025180310010910034,6.293802289292216e-05
9,97,0.010036740452051163,0.0022807742934674025,0.025180310010910034,0.00551434513181448
10,97,0.009045313112437725,0.0020412623416632414,0.025180310010910034,0.011744525283575058
11,97,0.008133448660373688,0.001883682212792337,0.025180310010910034,6.293802289292216e-05
12,97,0.01314366515725851,0.025891520082950592,0.025180310010910034,0.05029938742518425
13,97,0.011659345589578152,0.0035175776574760675,0.025180310010910034,6.293802289292216e-05
14,97,0.01037888415157795,0.0030172159895300865,0.025180310010910034,6.293802289292216e-05
15,97,0.009300180710852146,0.002450212137773633,0.025180310010910034,6.293802289292216e-05
16,97,0.00858717504888773,0.001423787558451295,0.025180310010910034,0.019172098487615585
17,97,0.015089277178049088,0.03568311408162117,0.025180310010910034,0.05029938742518425
18,97,0.01343873143196106,0.007600099314004183,0.025180310010910034,6.293802289292216e-05
19,97,0.011919835582375526,0.003910107538104057,0.025180310010910034,6.293802289292216e-05
20,97,0.010613011196255684,0.003332544816657901,0.025180310010910034,6.293802289292216e-05
21,97,0.00951459538191557,0.0026864013634622097,0.025180310010910034,6.293802289292216e-05
22,97,0.016659554094076157,0.04144131764769554,0.025180310010910034,0.05029938742518425
23,97,0.014017916284501553,0.010225134901702404,0.025180310010910034,6.293802289292216e-05
24,97,0.012526556849479675,0.0038798092864453793,0.025180310010910034,6.293802289292216e-05
25,97,0.011223778128623962,0.003327149897813797,0.025180310010910034,6.293802289292216e-05
26,97,0.010106136091053486,0.0027191108092665672,0.025180310010910034,0.0030482325237244368
27,97,0.009154804982244968,0.0022053862921893597,0.025180310010910034,0.007112476509064436
28,97,0.02270086482167244,0.08104381710290909,0.02503976784646511,0.050158850848674774
29,97,0.018672948703169823,0.011999373324215412,0.025180310010910034,6.293821206782013e-05
30,97,0.017409393563866615,0.0012292745523154736,0.025180310010910034,6.293802289292216e-05
31,97,0.016225185245275497,0.0011708729434758425,0.025180310010910034,6.293802289292216e-05
0,69,0.0222471896559,0.0862717479467392,0.02509424276649952,0.0
1,69,0.022653887048363686,0.05407392233610153,0.025180310010910034,0.02107141725718975
2,69,0.026245851069688797,0.02822256274521351,0.025180310010910034,0.022403934970498085
3,69,0.01654813624918461,0.07807839661836624,0.025171823799610138,0.031839948147535324
4,69,0.0157683864235878,0.007515996228903532,0.025180310010910034,0.019976619631052017
5,69,0.015112076885998249,0.005354594439268112,0.025180310010910034,0.02173563279211521
6,69,0.014449487440288067,0.0027018145192414522,0.025180310010910034,0.0253065787255764
7,69,0.013761630281805992,0.00223542214371264,0.025180310010910034,0.02820696495473385
8,69,0.012908522970974445,0.0018625492230057716,0.025180310010910034,0.03750816360116005
9,69,0.012260607443749905,0.0019537685438990593,0.025180310010910034,0.034834351390600204
10,69,0.011730712838470936,0.002319175750017166,0.025180310010910034,0.029242508113384247
11,69,0.011073692701756954,0.0011923887068405747,0.025180310010910034,0.035349227488040924
12,69,0.011155582964420319,0.006079329177737236,0.025180310010910034,0.03921261057257652
13,69,0.010993093252182007,0.005649087484925985,0.025180310010910034,0.013225776143372059
14,69,0.011815334670245647,0.01096697524189949,0.025180310010910034,0.04498310014605522
15,69,0.011191923171281815,0.004319755360484123,0.025180310010910034,0.01851704530417919
16,69,0.010382588021457195,0.0018289953004568815,0.025180310010910034,0.02618025615811348
17,69,0.010146653279662132,0.003747610840946436,0.025180310010910034,0.034563686698675156
18,69,0.009953050874173641,0.004253000020980835,0.025180310010910034,0.016509901732206345
19,69,0.00948252808302641,0.0030834092758595943,0.025180310010910034,0.037138961255550385
20,69,0.009557722136378288,0.00510610593482852,0.025180310010910034,0.03147108480334282
21,69,0.009236283600330353,0.0017682018224149942,0.025180310010910034,0.0329437293112278
22,69,0.00904968660324812,0.004429643973708153,0.025180310010910034,0.014867711812257767
23,69,0.009480098262429237,0.008203160017728806,0.025180310010910034,0.036772292107343674
24,69,0.00930450577288866,0.0037117197643965483,0.025180310010910034,0.032744500786066055
25,69,0.009133603423833847,0.0045052566565573215,0.025180310010910034,0.02143646404147148
26,69,0.008674552664160728,0.002461201511323452,0.025180310010910034,0.02836906909942627
27,69,0.008464623242616653,0.0025981618091464043,0.025180310010910034,0.035680245608091354
28,69,0.008462971076369286,0.004518098663538694,0.025180310010910034,0.023443620651960373
29,69,0.008411680348217487,0.004350396804511547,0.025180310010910034,0.031139753758907318
30,69,0.008448226377367973,0.004052200820297003,0.025180310010910034,0.035978421568870544
31,69,0.008157746866345406,0.0047201719135046005,0.025180310010910034,0.016510028392076492
0,24,0.022248102352023125,0.08628556877374649,0.02493327669799328,0.0
1,24,0.025663292035460472,0.04792672395706177,0.024541618302464485,0.012340933084487915
2,24,0.028421638533473015,0.03049866296350956,0.02519260160624981,0.015962230041623116
3,24,0.028576791286468506,0.025638550519943237,0.024444231763482094,0.009486561641097069
4,24,0.018110597506165504,0.06826306879520416,0.024026259779930115,0.04440196976065636
5,24,0.01669600047171116,0.005139314569532871,0.025109604001045227,0.010731679387390614
6,24,0.015411515720188618,0.0020757298916578293,0.025180453434586525,0.012805112637579441
7,24,0.014476288110017776,0.004549852106720209,0.025180310010910034,0.009679200127720833
8,24,0.013596463948488235,0.001338138128630817,0.025180310010910034,0.013827718794345856
9,24,0.012999333441257477,0.0019257027888670564,0.025180310010910034,0.015925200656056404
10,24,0.012350999750196934,0.0013330829096958041,0.025180310010910034,0.019595284014940262
11,24,0.013137437403202057,0.007737791631370783,0.025180168449878693,0.02983805723488331
12,24,0.01232441607862711,0.0009314357303082943,0.025180310010910034,0.01382772158831358
13,24,0.011768270283937454,0.0019296834943816066,0.025180310010910034,0.015929950401186943
14,24,0.011131091974675655,0.0008391518495045602,0.025180310010910034,0.021167917177081108
15,24,0.011274623684585094,0.0039377640932798386,0.025180300697684288,0.04241767153143883
16,24,0.010874423198401928,0.003341192379593849,0.02517358399927616,0.011239795945584774
17,24,0.010406484827399254,0.0014401761582121253,0.025180300697684288,0.03438080474734306
18,24,0.009934987872838974,0.002317275619134307,0.025180308148264885,0.011761167086660862
19,24,0.009606532752513885,0.002261430723592639,0.025180308148264885,0.016474006697535515
20,24,0.011319349519908428,0.013838076032698154,0.025132348760962486,0.04147407039999962
21,24,0.010520466603338718,0.0016217754455283284,0.02518029324710369,0.012280252762138844
22,24,0.01026394683867693,0.002914780518040061,0.025180308148264885,0.02604098804295063
23,24,0.009815349243581295,0.0025361906737089157,0.025180308148264885,0.01490570604801178
24,24,0.009277921169996262,0.0015924108447507024,0.025180308148264885,0.01693820208311081
25,24,0.009169559925794601,0.0032592331990599632,0.025180308148264885,0.032823946326971054
26,24,0.00863748136907816,0.0011824198300018907,0.025180308148264885,0.014902669005095959
27,24,0.008274970576167107,0.0015240273205563426,0.025180308148264885,0.027945270761847496
28,24,0.00801926665008068,0.001705360715277493,0.025180308148264885,0.03182043135166168
29,24,0.008551809005439281,0.005880529526621103,0.025180308148264885,0.02539326250553131
30,24,0.008222533389925957,0.0027265625540167093,0.025180308148264885,0.015360488556325436
31,24,0.008051645010709763,0.002790900180116296,0.025180308148264885,0.03857444226741791
0,62,0.022249354049563408,0.0863042026758194,0.025084521621465683,0.0
1,62,0.02042110450565815,0.04718577489256859,0.024127919226884842,0.030558599159121513
2,62,0.017870236188173294,0.027145864441990852,0.025162091478705406,0.04103176295757294
3,62,0.01780642941594124,0.021724553778767586,0.025175075978040695,0.005262373015284538
4,62,0.014226586557924747,0.023077499121427536,0.025172894820570946,0.0260457880795002
5,62,0.013916983269155025,0.01949954405426979,0.025170760229229927,0.005381441209465265
6,62,0.010489710606634617,0.018623242154717445,0.025177014991641045,0.026046980172395706
7,62,0.010710809379816055,0.014370045624673367,0.025180308148264885,0.004565804731100798
8,62,0.008730065077543259,0.013929462991654873,0.025180308148264885,0.026042785495519638
9,62,0.009364385157823563,0.016963521018624306,0.025177640840411186,0.019567318260669708
10,62,0.0086168572306633,0.017971739172935486,0.025180308148264885,0.02593280002474785
11,62,0.007614074740558863,0.014918223954737186,0.025180308148264885,0.0049695526249706745
12,62,0.007473959121853113,0.012076321989297867,0.025180308148264885,0.02685726433992386
13,62,0.007325912360101938,0.013580679893493652,0.025180308148264885,0.00577894551679492
14,62,0.007400005590170622,0.015488597564399242,0.02517871744930744,0.039830662310123444
15,62,0.0070322174578905106,0.009557012468576431,0.025180308148264885,0.005260238889604807
16,62,0.007187043782323599,0.01234370842576027,0.025180308148264885,0.026453636586666107
17,62,0.006908725015819073,0.014763182029128075,0.025180308148264885,0.006791531573981047
18,62,0.0065289889462292194,0.013520359992980957,0.025180308148264885,0.039831988513469696
19,62,0.006088218651711941,0.010311931371688843,0.025180308148264885,0.0050598252564668655
20,62,0.006112878210842609,0.012205774895846844,0.025180308148264885,0.02604779042303562
21,62,0.0061544026248157024,0.015247185714542866,0.025180308148264885,0.005573642905801535
22,62,0.006139080505818129,0.017109664157032967,0.025179630145430565,0.04185989499092102
23,62,0.005711141973733902,0.008091185241937637,0.025180308148264885,0.0042477077804505825
24,62,0.006137604359537363,0.012303494848310947,0.025180308148264885,0.027062345296144485
25,62,0.005926626268774271,0.014827849343419075,0.025180308148264885,0.0051733325235545635
26,62,0.005856089759618044,0.01597909815609455,0.025180308148264885,0.04023468494415283
27,62,0.005575796589255333,0.010369791649281979,0.025180308148264885,0.005260733887553215
28,62,0.005901074968278408,0.012873250059783459,0.025180308148264885,0.026856962591409683
29,62,0.005706021096557379,0.015315932221710682,0.025180308148264885,0.005376292392611504
30,62,0.005790474824607372,0.01766819693148136,0.025179846212267876,0.04064372926950455
31,62,0.005472811404615641,0.009849978610873222,0.025180308148264885,0.004853053018450737
0,67,0.02224811166524887,0.08628541231155396,0.02509169839322567,0.0
1,67,0.022066893056035042,0.05885636806488037,0.025180311873555183,0.0231886338442564
2,67,0.02225731685757637,0.08631529659032822,0.023455167189240456,0.04708588868379593
3,67,0.020582517609000206,0.0017736401641741395,0.025180352851748466,0.0015944353071972728
4,67,0.01940363645553589,0.0002489982289262116,0.025180311873555183,0.0015943917678669095
5,67,0.018291296437382698,0.00024303683312609792,0.025180311873555183,0.0015943917678669095
6,67,0.01724255643785,0.0002338645572308451,0.025180311873555183,0.0015943917678669095
7,67,0.016254618763923645,0.0002213471452705562,0.025180311873555183,0.0015943917678669095
8,67,0.015336744487285614,0.0001974397455342114,0.025180311873555183,0.01341025996953249
9,67,0.014468341134488583,0.00019702792633324862,0.025180311873555183,0.00647408701479435
10,67,0.013650039210915565,0.000205325020942837,0.025180311873555183,0.004096719902008772
11,67,0.012880136258900166,0.00015183883078861982,0.025180311873555183,0.003849339671432972
12,67,0.012158249504864216,0.00013314938405528665,0.025180311873555183,0.0062922099605202675
13,67,0.01154850609600544,0.00032731061219237745,0.025180311873555183,0.033172618597745895
14,67,0.010891072452068329,0.0001689985947450623,0.025180311873555183,0.0029097790829837322
15,67,0.010279420763254166,0.0001319247530773282,0.025180311873555183,0.005728466901928186
16,67,0.009700537659227848,0.00010828664380824193,0.025180311873555183,0.0030976925045251846
17,67,0.00940709188580513,0.001212282688356936,0.025173239409923553,0.04876163229346275
18,67,0.00885769072920084,0.00020269402011763304,0.025180311873555183,0.0015943917678669095
19,67,0.008348471485078335,0.0001496010081609711,0.025180311873555183,0.0015943917678669095
20,67,0.007951091974973679,0.00034542367211543024,0.025180311873555183,0.04087703675031662
21,67,0.00748844537883997,0.0001783967309165746,0.025180311873555183,0.002158129820600152
22,67,0.007064159959554672,0.00011854741023853421,0.025180311873555183,0.003661432070657611
23,67,0.006754842586815357,0.00043432493112049997,0.025180311873555183,0.0467020608484745
24,67,0.0063537489622831345,0.00020172679796814919,0.025180311873555183,0.0015943917678669095
25,67,0.0059908670373260975,0.00011952946806559339,0.025180311873555183,0.0019702170975506306
26,67,0.005881691817194223,0.001323183998465538,0.025180071592330933,0.04876846447587013
27,67,0.005529833026230335,0.00020188016060274094,0.025180311873555183,0.0015943917678669095
28,67,0.005212123040109873,0.00011372458538971841,0.025180311873555183,0.007419687230139971
29,67,0.005443228408694267,0.003326000878587365,0.025159290060400963,0.04874768853187561
30,67,0.005135467275977135,0.0005274456343613565,0.025180311873555183,0.0015943917678669095
31,67,0.004834811203181744,0.00014665769413113594,0.025180311873555183,0.0019702173303812742
0,14,0.022250069305300713,0.08631504327058792,0.0247565358877182,0.0
1,14,0.021639138460159302,0.08627360314130783,0.02410520426928997,0.04886174201965332
2,14,0.0198032446205616,0.0025669883470982313,0.02517838217318058,0.00043309543980285525
3,14,0.01808120682835579,0.002563691232353449,0.025180308148264885,0.00043484289199113846
4,14,0.01647222600877285,0.002537187421694398,0.025180308148264885,0.00043484289199113846
5,14,0.014975323341786861,0.0024869090411812067,0.025180308148264885,0.00043484289199113846
6,14,0.01358936820179224,0.0024123338516801596,0.025180308148264885,0.00043484289199113846
7,14,0.012313083745539188,0.0023129999171942472,0.025180308148264885,0.00043484289199113846
8,14,0.011145034804940224,0.0021885153837502003,0.025180308148264885,0.00043484289199113846
9,14,0.010083652101457119,0.0020385608077049255,0.025180308148264885,0.00043484289199113846
10,14,0.009930442087352276,0.0019711232744157314,0.025180308148264885,0.04146825522184372
11,14,0.008883257396519184,0.0023571045603603125,0.025180308148264885,0.00043484289199113846
12,14,0.007946030236780643,0.0021519840229302645,0.025180308148264885,0.00043484289199113846
13,14,0.010288162156939507,0.013681070879101753,0.02517629601061344,0.04993283376097679
14,14,0.00916445255279541,0.0027577232103794813,0.025180324912071228,0.0004348593356553465
15,14,0.008156807161867619,0.002537861466407776,0.025180308148264885,0.00043484289199113846
16,14,0.007263135630637407,0.00228652311488986,0.025180308148264885,0.00043484289199113846
17,14,0.013787118718028069,0.036342255771160126,0.025047780945897102,0.04980432242155075
18,14,0.012413681484758854,0.003139881417155266,0.025180594995617867,0.00043512805132195354
19,14,0.011159834451973438,0.0029713697731494904,0.025180308148264885,0.00043484289199113846
20,14,0.010024001821875572,0.0027687905821949244,0.025180308148264885,0.00043484289199113846
21,14,0.00900439266115427,0.002532070269808173,0.025180308148264885,0.00043484289199113846
22,14,0.011121860705316067,0.014476282522082329,0.025180110707879066,0.04993664473295212
23,14,0.009915963746607304,0.003299388801679015,0.025180308148264885,0.0004348437942098826
24,14,0.008833887055516243,0.003037696937099099,0.025180308148264885,0.00043484289199113846
25,14,0.007873511873185635,0.0027378431987017393,0.025180308148264885,0.00043484289199113846
26,14,0.013285087421536446,0.034127868711948395,0.025108104571700096,0.049864642322063446
27,14,0.01189376600086689,0.003764210268855095,0.025180518627166748,0.0004350549716036767
28,14,0.010631472803652287,0.0035317218862473965,0.025180308148264885,0.00043484289199113846
29,14,0.009496459737420082,0.0032574369106441736,0.025180308148264885,0.00043484289199113846
30,14,0.008486686274409294,0.002941638231277466,0.025180308148264885,0.00043484289199113846
31,14,0.013308629393577576,0.03231903165578842,0.02513236366212368,0.04988890141248703
0,69,0.0222471896559,0.0862717479467392,0.02509424276649952,0.0
1,69,0.022653887048363686,0.05407392233610153,0.025180310010910034,0.02107141725718975
2,69,0.026245851069688797,0.02822256274521351,0.025180310010910034,0.022403934970498085
3,69,0.01654813624918461,0.07807839661836624,0.025171823799610138,0.031839948147535324
4,69,0.0157683864235878,0.007515996228903532,0.025180310010910034,0.019976619631052017
