i,costMean,costMedian
640,0.25795233249664307,0.2582588791847229
641,883.74267578125,920.0828247070312
642,3.5697836875915527,3.574646234512329
643,0.11780411005020142,0.11783381551504135
644,0.11865118145942688,0.11865118145942688
645,2048.19384765625,1898.3294677734375
646,0.11729887127876282,0.11984989792108536
647,1127.0467529296875,1135.2396240234375
648,3503.747802734375,3434.828857421875
649,0.6354925036430359,0.6721357107162476
650,6410.18603515625,6623.2529296875
651,0.11789242923259735,0.11811935901641846
652,0.5705117583274841,0.5730679035186768
653,0.5416688323020935,0.5442113876342773
654,5955.318359375,6014.86572265625
655,1730.61181640625,1831.6790771484375
656,0.1999492049217224,0.20000062882900238
657,2.0347299575805664,2.024932622909546
658,0.16748294234275818,0.16746868193149567
659,0.0757238119840622,0.07631992548704147
660,1959.7384033203125,2121.625732421875
661,72.40924072265625,102.28005981445312
662,4020.293212890625,4014.293701171875
663,0.18835316598415375,0.18861083686351776
664,0.10592206567525864,0.10644502192735672
665,428.9007568359375,417.20587158203125
666,0.861956775188446,0.900449812412262
667,324.593017578125,315.73675537109375
668,12251.2509765625,12276.7724609375
669,1.5795985460281372,1.5817855596542358
670,9994.5458984375,10473.216796875
671,14.08088493347168,10.36703109741211
672,1453.7420654296875,1731.7047119140625
673,9.489554405212402,10.645991325378418
674,2078.7490234375,1867.8734130859375
675,0.12032323330640793,0.12047203630208969
676,0.5570937395095825,0.7605171203613281
677,4903.587890625,5437.33837890625
678,0.5885524153709412,0.5972686409950256
679,2097.98291015625,2372.85693359375
680,8540.5556640625,8768.158203125
681,4026.52197265625,4080.743896484375
682,0.2648383677005768,0.26511895656585693
683,3759.359130859375,3715.013427734375
684,4628.30078125,4656.54345703125
685,3.1882059574127197,104.38313293457031
686,27.24178695678711,42.78688430786133
687,3730.842529296875,3771.9619140625
688,25.796504974365234,22.04091453552246
689,16.134485244750977,0.10362137109041214
690,0.7835485339164734,0.7877578735351562
691,0.828076958656311,0.8452847599983215
692,0.23456159234046936,0.2345629632472992
693,2380.31201171875,2356.4462890625
694,0.9935209155082703,1.0231754779815674
695,715.7996826171875,721.47314453125
696,40.20933532714844,26.428295135498047
697,772.119140625,751.9696044921875
698,0.10672544687986374,0.10684901475906372
699,0.29101234674453735,0.2913610637187958
700,4.983946800231934,4.991209983825684
701,0.30171120166778564,0.30169910192489624
702,6.450342178344727,6.450409889221191
703,2.018751382827759,2.0493264198303223
704,3.841477394104004,8.458331108093262
705,1.1632472276687622,1.1813243627548218
706,700.1248779296875,897.2926635742188
707,0.17376607656478882,0.17478865385055542
708,3.234165668487549,3.236330986022949
709,0.7903392314910889,0.8082603812217712
710,33.79433822631836,10.870820999145508
711,0.1191125214099884,0.11911975592374802
712,0.2669929563999176,0.26818087697029114
713,1363.958740234375,1366.49560546875
714,384.21685791015625,379.12945556640625
715,0.8263328075408936,0.9011905193328857
716,208.3340301513672,275.07794189453125
717,6.585915565490723,18.090768814086914
718,0.45797720551490784,0.4620000123977661
719,0.690852701663971,0.6937776803970337
720,0.24068127572536469,0.24396467208862305
721,0.2264828234910965,0.2264828234910965
722,1.5423610210418701,1.5460113286972046
723,688.3975219726562,544.9505615234375
724,2.0165107250213623,2.0225512981414795
725,0.45073550939559937,0.4591158926486969
726,124.74909210205078,129.15057373046875
727,0.11666484922170639,0.13489924371242523
728,1.0726734399795532,1.072780728340149
729,3974.275390625,3972.5869140625
730,0.3698241710662842,0.3702196478843689
731,0.15588508546352386,0.17535161972045898
732,5.316886901855469,2.6839747428894043
733,5499.12060546875,5739.95263671875
734,3834.28515625,3908.68017578125
735,11.668210983276367,8.750076293945312
736,0.11962778121232986,0.11984386295080185
737,0.19727209210395813,9.121561050415039
738,1.8743399381637573,1.8755178451538086
739,0.45164185762405396,0.45892244577407837
740,0.11250640451908112,0.11273819208145142
