i,costZeroBoundary,costArrayBoundary
2068,37.12411117553711,742.5555419921875
2069,208984.0625,16478.24609375
2070,1.5017513036727905,0.17131407558918
2071,2.07685923576355,0.19301791489124298
2072,3.0435991287231445,906.9251708984375
2073,0.48734617233276367,182.2950439453125
2074,4713.6767578125,0.14066876471042633
2075,13102.1884765625,23740.642578125
2076,468.340087890625,5.050392150878906
2077,12079.7978515625,39972.53125
2078,52.148067474365234,46.82376480102539
2079,1078.35107421875,2904.4912109375
2080,2147.883544921875,52.04042434692383
2081,6013.92431640625,28668.705078125
2082,9204.37109375,0.20884963870048523
2083,8691.3310546875,16916.60546875
2084,9458.4580078125,0.07541612535715103
2085,176.88772583007812,0.0039151934906840324
2086,9377.7919921875,17423.859375
2087,0.32678917050361633,494.4668273925781
2088,8.12168025970459,0.15050847828388214
2089,278740.78125,8345.087890625
2090,121.58859252929688,0.11408041417598724
2091,9877.4443359375,15480.3916015625
2092,12.782265663146973,0.16323749721050262
2093,1.9390945434570312,619.337646484375
2094,24134.298828125,35008.12109375
2095,0.2079804688692093,13.992186546325684
2096,0.46173563599586487,0.09659845381975174
2097,22151.640625,27338.251953125
2098,0.3297135531902313,0.1518407166004181
2099,2663.783447265625,0.17654816806316376
2100,4042.26953125,491.0731201171875
2101,1846.6243896484375,18545.7578125
2102,8.570940017700195,0.07391323894262314
2103,9744.6298828125,0.1190081238746643
2104,107680.2265625,420.30255126953125
2105,13.665892601013184,0.2527851462364197
2106,41699.87109375,3129.55908203125
2107,455.6346130371094,146.8101806640625
2108,1120.5634765625,0.4449153244495392
2109,2.502690315246582,0.3032029867172241
2110,99.52461242675781,0.10467887669801712
2111,4372.279296875,0.41214412450790405
2112,315.320068359375,1554.5155029296875
2113,0.4002866744995117,0.048821497708559036
2114,4224.89453125,4372.89404296875
2115,19343.64453125,27837.720703125
2116,7011.037109375,1430.35888671875
2117,17319.28515625,0.14661377668380737
2118,4698.5625,32441.259765625
2119,90479.828125,24994.81640625
2120,6567.50537109375,13801.9736328125
2121,220.3428955078125,2802.57421875
2122,20106.169921875,35467.30078125
2123,12254.875,2175.341552734375
2124,1113.4825439453125,257.228515625
2125,1283.2373046875,0.11050989478826523
2126,1.209140658378601,0.3331316113471985
2127,5.474911212921143,411.2314453125
2128,37084.1875,0.20023630559444427
2129,0.32896101474761963,0.10518072545528412
2130,0.355984091758728,460.0763244628906
2131,324.9834289550781,53.85917282104492
2132,1594.72314453125,0.2842949628829956
2133,4.682647705078125,0.14308689534664154
2134,32.47843933105469,0.09867740422487259
2135,64674.45703125,33532.50390625
2136,66355.4375,0.10783196240663528
2137,15218.7421875,26441.376953125
2138,12401.509765625,0.09968554973602295
2139,1390.353271484375,0.4114147424697876
2140,12911.80859375,18579.427734375
2141,911.555419921875,151.1348114013672
2142,0.3127257823944092,0.12110696732997894
2143,126.65704345703125,0.10891905426979065
2144,0.34456491470336914,0.18811196088790894
2145,3578.7314453125,30669.26171875
2146,20.13663101196289,0.6241059899330139
2147,14542.66796875,0.0816991925239563
2148,3.8969972133636475,3.0939202308654785
2149,6772.953125,0.2831721007823944
2150,28711.3671875,38132.91796875
2151,119.11731719970703,1345.774658203125
2152,1.1211899518966675,0.16631120443344116
2153,18815.5859375,44151.953125
2154,6.6094841957092285,0.5272777080535889
2155,145195.296875,16399.5703125
2156,0.628097653388977,972.1638793945312
2157,186719.890625,11490.669921875
2158,11764.0673828125,20841.623046875
2159,8.920284271240234,0.10226264595985413
2160,4.5296831130981445,0.13449135422706604
2161,5.107978343963623,951.2896728515625
2162,10080.3359375,15.993855476379395
2163,5.537137508392334,0.11178931593894958
2164,281.1063537597656,0.1515488475561142
2165,578.7115478515625,2339.64990234375
2166,23994.8125,35655.65234375
2167,5144.009765625,33.0180549621582
2168,24164.876953125,34889.90625
2169,4.083835124969482,0.0882016271352768
2170,261.93560791015625,0.06970469653606415
2171,239751.515625,22681.44140625
2172,22166.26171875,0.09780210256576538
2173,0.4549884498119354,0.19865421950817108
2174,0.18668046593666077,198.44158935546875
2175,187.15159606933594,0.2447516918182373
2176,1385.7703857421875,0.9013742804527283
2177,185.83229064941406,0.20671267807483673
2178,20619.595703125,32531.109375
2179,79.1060562133789,0.11926086246967316
2180,2.109891891479492,0.6326528191566467
2181,340.1510314941406,0.0077495696023106575
2182,1013.6795043945312,0.17448502779006958
2183,2684.139892578125,41.79994583129883
2184,3828.1796875,112.24406433105469
2185,3.299417495727539,0.13724178075790405
2186,1.504847526550293,0.1442098617553711
2187,104952.5703125,11.4940824508667
2188,13380.904296875,20456.7734375
2189,1935.9482421875,5848.48876953125
2190,0.5133440494537354,0.3387499451637268
2191,345.0352783203125,137.8242950439453
2192,12651.51953125,39369.74609375
2193,13187.375,0.13404464721679688
2194,0.7194644808769226,74.18431854248047
2195,2.4856505393981934,0.09523531794548035
2196,33750.52734375,26829.228515625
2197,0.4899868071079254,0.1843998283147812
2198,153141.03125,0.1566804200410843
2199,14173.1181640625,1480.7987060546875
2200,4650.87744140625,9863.3720703125
2201,159.06068420410156,1475.860595703125
2202,79495.984375,96.45574188232422
2203,0.49600160121917725,134.43006896972656
2204,6916.9833984375,13978.5029296875
2205,0.9170485734939575,19.84765625
2206,0.8043460249900818,0.1851741075515747
2207,5185.2265625,30765.509765625
2208,18.063671112060547,0.17651411890983582
2209,262.24029541015625,912.884521484375
2210,5473.45361328125,0.05451531708240509
2211,599.807861328125,4823.72802734375
2212,1383.444580078125,5607.2119140625
2213,120473.953125,99.36260986328125
2214,1977.9122314453125,238.4530792236328
2215,3527.971923828125,0.23045188188552856
2216,1.4386680126190186,0.2270345538854599
2217,0.5410672426223755,469.9167785644531
2218,3862.570068359375,9106.056640625
2219,1952.5106201171875,5712.8935546875
2220,3287.23095703125,0.06778005510568619
2221,347529.34375,22431.296875
2222,3318.969482421875,21861.078125
2223,26891.24609375,11612.330078125
2224,34.38494873046875,0.13785578310489655
2225,112052.8984375,0.1548410803079605
2226,116.89788818359375,847.119140625
2227,244059.328125,22183.00390625
2228,168.84361267089844,309.0960388183594
2229,8114.83349609375,0.14765064418315887
2230,16582.53125,249.68040466308594
2231,1.0255759954452515,0.2265203893184662
2232,14896.4443359375,25478.90625
2233,930.6218872070312,177.740966796875
2234,21076.697265625,8596.423828125
2235,20921.55859375,39033.60546875
2236,20007.923828125,168.5310821533203
2237,49036.515625,27130.05859375
2238,42.269752502441406,0.8627985119819641
2239,10051.6328125,9378.1962890625
2240,16157.0986328125,4978.0595703125
2241,8385.0263671875,21309.71875
2242,1312.2518310546875,11627.453125
2243,12050.998046875,21191.271484375
2244,0.36141034960746765,0.11641785502433777
2245,223877.15625,960.3681030273438
2246,1.8992763757705688,0.11328538507223129
2247,1.8842082023620605,0.11395533382892609
2248,0.28703126311302185,0.15954655408859253
2249,242216.328125,0.18402965366840363
2250,307655.59375,201.5017852783203
2251,74498.328125,5467.38232421875
2252,13485.609375,0.20050875842571259
2253,11332.9794921875,19960.21875
2254,278228.84375,32713.953125
2255,24366.15625,3.0938990116119385
2256,1958.0953369140625,6206.54736328125
2257,0.33094123005867004,0.11365167051553726
2258,4530.763671875,30521.76953125
2259,24181.615234375,736.4989013671875
2260,15130.8232421875,0.26808759570121765
2261,23622.27734375,33437.2109375
2262,10341.240234375,4196.02197265625
2263,0.34170475602149963,0.0998537465929985
2264,76621.8125,14847.5244140625
2265,43.76250457763672,0.19630064070224762
2266,2.534404993057251,0.28051668405532837
2267,11.00168228149414,0.35019227862358093
2268,0.6748512983322144,0.07911922037601471
2269,21570.857421875,14213.9501953125
2270,101929.03125,0.1661277860403061
2271,373666.75,31482.626953125
2272,6.497879505157471,0.12111414968967438
2273,30942.2109375,0.15211915969848633
2274,3.6569974422454834,0.19470225274562836
2275,13924.2333984375,22273.552734375
2276,2139.216552734375,16342.6513671875
2277,7250.18359375,12188.1533203125
2278,14162.6591796875,20902.994140625
2279,0.42172423005104065,0.19322340190410614
2280,0.447956383228302,0.18977563083171844
2281,581.5589599609375,0.23073625564575195
2282,1.2744910717010498,0.0811835452914238
2283,3015.291259765625,7036.87255859375
2284,306689.875,11761.439453125
2285,3643.971435546875,21127.529296875
2286,43909.26953125,0.1848122924566269
2287,51.10236740112305,82.92574310302734
2288,316.5289611816406,1112.521484375
2289,2.2972779273986816,0.0813203826546669
2290,0.16764475405216217,0.2185543030500412
2291,15671.56640625,0.06314533948898315
2292,334597.15625,25169.375
2293,966.4500122070312,0.016892708837985992
2294,4177.0361328125,11519.2939453125
2295,1.1726614236831665,0.2625206708908081
2296,8.967658996582031,275.87506103515625
2297,1.157260775566101,97.34327697753906
2298,189617.734375,27277.93359375
2299,3703.37158203125,204.71871948242188
2300,13256.8603515625,0.49344077706336975
2301,24603.552734375,39902.58984375
2302,11083.5517578125,0.0631253644824028
2303,5.930727481842041,134.2892608642578
2304,59439.75390625,0.20089615881443024
2305,19173.302734375,0.14109009504318237
2306,2.063735246658325,0.48014897108078003
2307,3130.409423828125,18911.05859375
2308,19171.5078125,30823.404296875
2309,294965.53125,25720.021484375
2310,12459.1005859375,22863.833984375
2311,22959.21875,34655.55859375
2312,4590.650390625,0.5913448929786682
2313,25480.21484375,0.061344098299741745
2314,4.298656940460205,0.9797143936157227
2315,22642.521484375,1.0417972803115845
2316,6012.60107421875,0.10226103663444519
2317,0.5836493968963623,226.21420288085938
2318,24780.390625,34791.71484375
2319,25657.642578125,38652.56640625
2320,45.149478912353516,689.5957641601562
2321,0.6589775681495667,0.4780919849872589
2322,7951.41748046875,1163.66015625
2323,214786.71875,0.17073234915733337
2324,3.771393299102783,0.26073771715164185
2325,816.0371704101562,0.019246317446231842
2326,51.71076965332031,0.21846164762973785
2327,223063.5,1876.5013427734375
2328,6007.42822265625,5516.92822265625
2329,0.29260534048080444,6.460716247558594
2330,4.181857585906982,0.09551183879375458
2331,5088.85205078125,0.14735537767410278
2332,3784.55126953125,515.3380126953125
2333,9047.3369140625,926.0188598632812
2334,0.2894378900527954,0.07721581310033798
2335,19.759153366088867,241.340576171875
2336,36060.48046875,58.268402099609375
2337,714.7713012695312,0.13447433710098267
2338,2.442546844482422,0.31143856048583984
2339,134.01394653320312,314.41650390625
2340,13858.388671875,24999.79296875
2341,0.3390723168849945,0.10376336425542831
2342,6594.5244140625,11524.2919921875
2343,27683.6015625,40.14375686645508
2344,1.0437641143798828,0.13536308705806732
2345,3024.871826171875,6041.52783203125
2346,0.36061152815818787,0.12143595516681671
2347,6205.0927734375,1188.39013671875
2348,453.1935729980469,0.2378283441066742
2349,1.2293057441711426,0.020546233281493187
2350,11.262246131896973,0.07363337278366089
2351,8333.953125,26472.271484375
2352,0.4409000873565674,206.56448364257812
2353,3554.964599609375,7162.50244140625
2354,75.67559051513672,1050.7779541015625
2355,234116.71875,1516.3179931640625
2356,1730.6878662109375,0.12977994978427887
2357,12963.5615234375,19615.0859375
2358,7555.912109375,0.11930020153522491
2359,51557.90625,38907.3984375
2360,25826.16796875,598.1544189453125
2361,4979.30859375,3366.262939453125
2362,20360.55859375,0.1689222753047943
2363,0.35116904973983765,0.11265038698911667
2364,54086.5625,23.59342384338379
2365,5294.6787109375,7184.27685546875
2366,14549.0068359375,7925.232421875
2367,142.97848510742188,0.01219264417886734
2368,4742.17138671875,0.09985816478729248
2369,0.2697814702987671,0.10834141820669174
2370,38433.74609375,0.23252469301223755
2371,3.1535379886627197,0.27969062328338623
2372,11488.4296875,19327.36328125
2373,112509.8125,117.47412872314453
2374,1.3647229671478271,0.33475926518440247
2375,4.621352672576904,0.1104988381266594
2376,14.57817554473877,0.19570140540599823
2377,15.023734092712402,529.1002807617188
2378,2.8691117763519287,0.31745532155036926
2379,64348.76171875,1020.7250366210938
2380,0.3494131863117218,0.21171970665454865
2381,11674.796875,20492.62109375
2382,3.3890058994293213,0.21089662611484528
2383,60431.125,37342.60546875
2384,1.1305879354476929,0.19994910061359406
2385,5251.8583984375,36.76006317138672
2386,40469.51953125,5193.0537109375
2387,1354.3016357421875,0.22703178226947784
2388,0.5079234838485718,0.14573797583580017
2389,133122.765625,0.11284586787223816
2390,6580.60888671875,13025.6611328125
2391,4843.765625,0.17703455686569214
2392,10976.4169921875,8.170145988464355
2393,21418.09765625,37281.40625
2394,1570.8121337890625,4790.93310546875
2395,18131.69140625,7074.095703125
2396,5236.6533203125,35436.765625
2397,0.6039745807647705,0.15449775755405426
2398,1.191033959388733,0.23093350231647491
2399,1.8089122772216797,630.1113891601562
2400,82601.65625,2195.6787109375
2401,133.93392944335938,0.06586871296167374
2402,19185.248046875,26674.515625
2403,4.860929489135742,0.037155669182538986
2404,56.320987701416016,0.16667182743549347
2405,2921.7216796875,0.19194141030311584
2406,0.3424985110759735,0.1031913235783577
2407,21944.2109375,724.7919921875
2408,328.4599609375,0.09205491840839386
2409,8.412056922912598,0.12490047514438629
2410,5513.1015625,0.7279505133628845
2411,875.0086669921875,0.2082524448633194
2412,55557.5390625,1413.449462890625
2413,12909.419921875,0.16025294363498688
2414,8.633007049560547,0.2009248435497284
2415,3202.76953125,0.0764649510383606
2416,1.2680166959762573,0.23896943032741547
2417,12022.1796875,10.898414611816406
2418,53800.1484375,0.1096433773636818
2419,18604.134765625,3263.537109375
2420,5023.640625,9973.9287109375
2421,1630.34619140625,0.08805446326732635
2422,103311.734375,5091.015625
2423,227794.625,22447.982421875
2424,24320.095703125,34344.70703125
2425,20.48114585876465,0.13157501816749573
2426,0.3623969852924347,0.20023603737354279
2427,24160.28125,36680.4296875
2428,2.734544277191162,0.3070814311504364
2429,2499.011474609375,6888.18994140625
2430,106.36302185058594,0.11773023754358292
2431,18936.1328125,43166.54296875
2432,8596.6875,23923.66796875
2433,20503.869140625,3224.061279296875
2434,4.184859752655029,0.05543282628059387
2435,220.3180389404297,598.8220825195312
2436,3020.726806640625,29.54010581970215
2437,22557.552734375,43210.63671875
2438,14077.1474609375,0.07409288734197617
2439,231517.515625,117.70354461669922
2440,10623.806640625,0.1633058786392212
2441,5490.92529296875,25.705169677734375
2442,171202.671875,0.08985628187656403
2443,1.6732932329177856,0.23245331645011902
2444,847.0960693359375,94.21345520019531
2445,3907.71435546875,10277.5908203125
2446,91574.53125,49354.44140625
2447,3.2386183738708496,90.18611907958984
2448,0.3344273269176483,0.12302097678184509
2449,4102.552734375,0.18321382999420166
2450,9047.0107421875,27330.30078125
2451,77626.0703125,1415.067626953125
2452,27706.755859375,13855.357421875
2453,4893.041015625,9101.544921875
2454,14444.880859375,21640.169921875
2455,0.5056122541427612,0.11070551723241806
2456,274663.40625,38967.65234375
2457,110391.53125,14981.9921875
2458,0.2207462191581726,0.1471797227859497
2459,8686.95703125,17213.59375
2460,8826.3291015625,15685.5771484375
2461,1.165346622467041,0.4891265630722046
2462,4363.21533203125,65.3703384399414
2463,9885.0087890625,87.64080810546875
2464,2.3670814037323,14.213920593261719
2465,0.353853702545166,0.12417086958885193
2466,531.067138671875,1297.8529052734375
2467,11004.3544921875,18533.78125
2468,837.6277465820312,2972.431396484375
2469,219.71556091308594,26.777753829956055
2470,2043.48583984375,0.1939815878868103
2471,1.0508174896240234,0.10804392397403717
2472,1766.312744140625,0.1057601273059845
2473,1425.0084228515625,300.20367431640625
2474,1.8706364631652832,0.23931361734867096
2475,175.11988830566406,0.0950830802321434
2476,57.2490119934082,0.11640314012765884
2477,3.7044196128845215,0.14925330877304077
2478,42400.4453125,5367.70068359375
2479,0.4777619540691376,0.14157560467720032
2480,297377.15625,18583.240234375
2481,10422.7197265625,0.18251770734786987
2482,188.25900268554688,667.9254760742188
2483,246804.8125,4052.564208984375
2484,65134.8125,1.2505828142166138
2485,0.17823927104473114,111.73808288574219
2486,516.2850952148438,0.21263565123081207
2487,108360.2109375,95.7513656616211
2488,1.8099708557128906,0.12702810764312744
2489,28423.251953125,0.06905082613229752
2490,3128.685546875,45.39603805541992
2491,12760.84765625,263.4788513183594
2492,107195.1640625,150.85195922851562
2493,24745.3125,1334.634765625
2494,10804.1005859375,0.16313444077968597
2495,0.3898800015449524,16.181140899658203
2496,26049.48828125,3.830648422241211
2497,9357.185546875,16746.8515625
2498,0.7167181968688965,0.14825227856636047
2499,3364.30810546875,6929.99267578125
2500,325686.25,23767.37109375
2501,19055.57421875,0.11086580902338028
2502,6757.68701171875,5167.8330078125
2503,0.6146455407142639,0.23331430554389954
2504,6915.7021484375,284.11102294921875
2505,0.2361072450876236,0.17625820636749268
2506,5.81987190246582,142.99880981445312
2507,26798.796875,38007.31640625
2508,447.8023681640625,877.5191650390625
2509,3495.594482421875,0.10277491062879562
2510,3.6556899547576904,0.16489405930042267
2511,0.16747410595417023,130.53707885742188
2512,36.58273696899414,811.27587890625
2513,40507.05078125,0.15839576721191406
2514,485.17132568359375,3608.956787109375
2515,5257.5859375,19260.87109375
2516,187514.59375,0.10394900292158127
2517,3.0045764446258545,0.2233920842409134
2518,0.23562335968017578,0.11760354787111282
2519,1.1719177961349487,0.19689691066741943
2520,1.7002310752868652,0.40277934074401855
2521,61.85490417480469,815.888427734375
2522,1.2983920574188232,0.8923215270042419
2523,0.35429322719573975,0.11623093485832214
2524,22985.248046875,9185.4775390625
2525,1032.413818359375,0.601550817489624
2526,8984.1787109375,34867.86328125
2527,194447.34375,38.637813568115234
2528,6270.5908203125,14927.0205078125
2529,5079.876953125,1767.2489013671875
2530,5715.96240234375,11660.171875
2531,0.34533968567848206,0.1716269850730896
2532,6198.61865234375,106.94681549072266
2533,9910.2275390625,43.682525634765625
2534,18633.01171875,29360.73828125
2535,1.1580780744552612,0.19828498363494873
2536,27647.900390625,37884.5546875
2537,2.7738027572631836,1554.4361572265625
2538,440.471923828125,0.20476707816123962
2539,39954.76171875,30395.546875
2540,48020.37109375,32108.94921875
2541,2.904550313949585,0.32230591773986816
2542,43047.9296875,0.10149127244949341
2543,300896.5,13732.6630859375
2544,0.1702820509672165,679.9201049804688
2545,0.15296965837478638,46.1462516784668
2546,11.100228309631348,457.79119873046875
2547,350.10595703125,0.7164839506149292
2548,4.719648361206055,326.5321960449219
2549,129597.3359375,10098.255859375
2550,26.93198013305664,1.0772202014923096
2551,40.20118713378906,0.17417752742767334
2552,1.002008318901062,0.07847113907337189
2553,47506.25390625,0.13325783610343933
2554,768.4342651367188,13.150922775268555
2555,360.1913757324219,1713.649169921875
2556,6.743918418884277,0.32821953296661377
2557,165.38348388671875,0.10992598533630371
2558,12848.916015625,27981.369140625
2559,4268.3955078125,9104.9794921875
2560,2633.236572265625,0.4219217896461487
2561,258586.703125,39667.9921875
2562,0.15770502388477325,712.4927978515625
2563,14.48219108581543,0.3487176299095154
2564,13.104353904724121,0.2695918381214142
2565,303279.65625,9080.8173828125
2566,16700.185546875,0.11287662386894226
2567,233800.296875,5858.99853515625
2568,48957.03515625,0.2501727342605591
2569,5881.5234375,14914.1357421875
2570,0.9702163934707642,0.10306283086538315
2571,3766.116455078125,8646.8095703125
2572,0.41116151213645935,0.39328885078430176
2573,0.6889923214912415,0.13396640121936798
2574,3.763085126876831,0.13132092356681824
2575,717.5006713867188,0.13059039413928986
2576,21.832294464111328,2271.30908203125
2577,486.6971740722656,1375.85888671875
2578,14805.271484375,16451.810546875
2579,7413.95849609375,0.10999295860528946
2580,9802.8046875,0.07055079191923141
2581,1146.66748046875,104.82647705078125
2582,12577.8134765625,0.08868414908647537
2583,1276.93359375,4596.95068359375
2584,65398.66015625,0.19069597125053406
2585,22.59737777709961,0.2025650590658188
2586,14799.6162109375,24585.515625
2587,27253.6796875,35116.49609375
2588,58.408729553222656,0.10701475292444229
2589,7395.80712890625,0.20125766098499298
2590,13440.3076171875,25401.603515625
2591,0.5434668064117432,1.115709662437439
2592,0.1982513815164566,3.4250519275665283
2593,3.6767594814300537,0.12741921842098236
2594,12515.873046875,0.1569797694683075
2595,3024.6005859375,33.103485107421875
2596,0.11989018321037292,0.029573502019047737
2597,0.3615652918815613,0.10649577528238297
2598,1.0599020719528198,0.09385772049427032
2599,10.455081939697266,0.05842185020446777
2600,326928.0,6711.03955078125
2601,31103.740234375,0.2377966046333313
2602,6.329164505004883,986.2633666992188
2603,170586.046875,32733.984375
2604,362.8619079589844,0.16865672171115875
2605,7.845104694366455,0.8640581369400024
2606,4377.0517578125,10595.4638671875
2607,12775.4208984375,8020.03466796875
2608,313346.96875,5.480648517608643
2609,23379.85546875,0.2695883810520172
2610,0.49113887548446655,0.3785662055015564
2611,807.5765380859375,95.3887939453125
2612,11000.87109375,18459.57421875
2613,0.1787535399198532,78.34925079345703
2614,0.3275053799152374,0.10192809253931046
2615,101.47834014892578,453.7740783691406
2616,1601.77587890625,5093.7705078125
2617,2979.35498046875,12989.806640625
2618,5.191606044769287,0.13471169769763947
2619,7.16813325881958,0.23730260133743286
2620,2.507500171661377,0.11413908004760742
2621,1.2015985250473022,0.28552675247192383
2622,8195.7119140625,44.851680755615234
2623,0.346735417842865,0.1685747355222702
2624,137137.421875,19299.76953125
2625,6452.375,12991.0302734375
2626,1.399165153503418,0.1101185530424118
2627,5.099512100219727,0.15642139315605164
2628,24249.732421875,34929.5546875
2629,1.1803239583969116,0.15137961506843567
2630,550.227294921875,0.10612188279628754
2631,1.6988070011138916,0.08525753766298294
2632,0.33567294478416443,308.3011779785156
2633,247917.71875,35519.53515625
2634,2777.870849609375,0.12116233259439468
2635,3427.540771484375,24290.25390625
2636,180.33218383789062,2.6406798362731934
2637,3213.75244140625,5067.0390625
2638,4.886965274810791,0.04622076824307442
2639,36.93092727661133,0.48563069105148315
2640,4120.904296875,9738.857421875
2641,139447.609375,0.020834049209952354
2642,433.4501647949219,0.10121346265077591
2643,5995.4677734375,1119.447265625
2644,65297.2734375,12.76570987701416
2645,46175.484375,6012.75732421875
2646,42.212223052978516,1.7703404426574707
2647,1.1812539100646973,0.24754536151885986
2648,220886.046875,24269.2265625
2649,5.166220664978027,0.21292944252490997
2650,3367.12451171875,0.8172203898429871
2651,80.61270904541016,336.99029541015625
2652,56040.015625,233.77626037597656
2653,70.6983413696289,0.5569485425949097
2654,311338.71875,9008.4599609375
2655,380.6512756347656,0.26126599311828613
2656,877.8194580078125,0.11401000618934631
2657,26377.033203125,38293.3828125
2658,5866.72216796875,15080.2451171875
2659,4414.2919921875,8437.162109375
2660,0.36306190490722656,0.1393975466489792
2661,359.65423583984375,0.20120538771152496
2662,634.6060791015625,99.94342803955078
2663,6389.02685546875,0.09292285144329071
2664,175367.28125,39955.19140625
2665,0.7319197058677673,0.17068737745285034
2666,379.57147216796875,1484.2000732421875
2667,15243.62890625,23463.546875
2668,21286.455078125,29479.58203125
2669,311.4590148925781,0.12659744918346405
2670,4371.10400390625,12906.5224609375
2671,0.3536823093891144,0.10848955810070038
2672,0.28042659163475037,0.06095585599541664
2673,8917.7783203125,2775.83251953125
2674,5100.91943359375,7.171438217163086
2675,53318.81640625,0.1558970957994461
2676,357492.96875,31341.677734375
2677,10950.8291015625,0.09266551584005356
2678,8033.173828125,13671.4130859375
2679,10.41458797454834,1.3605270385742188
2680,12.751484870910645,0.15408718585968018
2681,26090.259765625,39648.93359375
2682,105.48042297363281,976.0017700195312
2683,368313.53125,30047.5078125
2684,23427.267578125,39323.59375
2685,0.6663039326667786,0.11767195165157318
2686,563.53369140625,72.43840026855469
2687,826.651123046875,4356.1376953125
2688,4020.51123046875,9870.896484375
2689,51.31420135498047,0.0965895727276802
2690,0.37089836597442627,0.14482949674129486
2691,4.039180755615234,0.39931318163871765
2692,192027.875,13270.822265625
2693,104465.9296875,8898.966796875
2694,98.17568969726562,0.28383079171180725
2695,0.15273815393447876,6.411669731140137
2696,3784.94580078125,35182.078125
2697,1.1903107166290283,0.2183566391468048
2698,180929.734375,0.2496277540922165
2699,5136.44140625,9009.2060546875
2700,16738.783203125,26436.166015625
2701,575.1928100585938,3461.98486328125
2702,0.33311760425567627,0.10343101620674133
2703,0.4758691191673279,0.27094775438308716
2704,1382.388671875,0.2769421339035034
2705,10150.63671875,16907.78515625
2706,0.26547083258628845,0.15011760592460632
2707,549.27001953125,0.23636120557785034
2708,6525.96240234375,494.13629150390625
2709,0.23666346073150635,0.42705801129341125
2710,0.6058629751205444,0.119277723133564
2711,19058.599609375,31608.3671875
2712,4056.35546875,474.64886474609375
2713,1640.3590087890625,0.15883974730968475
2714,0.682998538017273,60.463199615478516
2715,0.6635392904281616,0.2715131640434265
2716,1.7981361150741577,5.945196151733398
2717,3.437046527862549,0.2934100329875946
2718,1.7098238468170166,0.11014765501022339
2719,15743.3505859375,48424.328125
2720,144074.546875,18988.943359375
2721,660.7346801757812,4691.69189453125
2722,18171.296875,81.94929504394531
2723,186582.96875,0.21618884801864624
2724,3254.338134765625,0.14877410233020782
2725,993.2206420898438,3336.428955078125
2726,8.046128273010254,0.5603947639465332
2727,5595.84228515625,13119.087890625
2728,385320.21875,31457.544921875
2729,2.920926570892334,0.17919015884399414
2730,232921.625,334.0551452636719
2731,153722.796875,330.9432067871094
2732,12.723257064819336,0.08665033429861069
2733,0.6274963021278381,3.602642059326172
2734,52.842735290527344,130.01539611816406
2735,15244.03515625,0.23115593194961548
2736,7.001545429229736,0.11669895797967911
2737,12492.97265625,25469.8828125
2738,3221.642333984375,126.17534637451172
2739,45887.36328125,0.13886307179927826
2740,2.888806104660034,0.22625195980072021
2741,174.12364196777344,0.12930157780647278
2742,322.9858093261719,0.07236140966415405
2743,574.017578125,870.4163208007812
2744,7749.66015625,45.3802375793457
2745,24533.75390625,36292.01953125
2746,0.2946386933326721,0.09716518968343735
2747,1469.3944091796875,0.12265818566083908
2748,1.793304443359375,0.11056265980005264
2749,1.682587742805481,0.15098023414611816
2750,0.8033158779144287,0.11625528335571289
2751,2195.47705078125,8016.439453125
2752,892.0379028320312,0.13424859941005707
2753,2.470259189605713,0.03947552666068077
2754,264.2410888671875,164.34324645996094
2755,237028.703125,21479.71875
2756,0.17766018211841583,26.76795196533203
2757,37.733795166015625,0.16651301085948944
2758,36912.28515625,17.98444175720215
2759,4.25050687789917,21.953298568725586
2760,449.0114440917969,496.4843444824219
2761,11017.5576171875,21196.162109375
2762,4.822327613830566,0.2583659291267395
2763,32.704254150390625,0.09842599183320999
2764,7269.81298828125,15217.404296875
2765,56826.5390625,36629.31640625
2766,20091.396484375,43806.48046875
2767,5.7503767013549805,0.09925687313079834
2768,52.06325149536133,39.376792907714844
2769,116.4151382446289,0.14742685854434967
2770,14.668889045715332,0.11548177152872086
2771,15937.4755859375,23138.916015625
2772,0.8885683417320251,0.1353265792131424
2773,6.338183403015137,0.3611869215965271
2774,1822.724853515625,3182.094482421875
2775,40.93349838256836,332.75396728515625
2776,0.46255266666412354,0.26030731201171875
2777,295.07843017578125,41.34511184692383
2778,20927.814453125,178.81719970703125
2779,10479.65625,18309.474609375
2780,4.640684127807617,0.24511295557022095
2781,5.363773822784424,0.1703656166791916
2782,23317.01953125,39149.1640625
2783,125.74808502197266,0.08010131865739822
2784,22587.291015625,33709.04296875
2785,25.076601028442383,0.09679317474365234
2786,842.5291137695312,0.06191861256957054
2787,15.772638320922852,0.032271858304739
2788,1068.453857421875,0.2698856592178345
2789,2637.3154296875,20782.134765625
2790,579.8397216796875,0.22538429498672485
2791,24152.330078125,34479.45703125
2792,666.45263671875,5007.15771484375
2793,743.701904296875,161.3091278076172
2794,607.979736328125,625.4129638671875
2795,12581.6513671875,0.19907823204994202
2796,3322.060302734375,7046.35498046875
2797,4308.294921875,0.11596079170703888
2798,5166.05126953125,0.18106867372989655
2799,198571.3125,0.14792539179325104
2800,20280.30078125,32619.201171875
2801,670.5017700195312,2693.238525390625
2802,101.31477355957031,132.0010528564453
2803,94.22885131835938,1377.559814453125
2804,4030.8095703125,21961.087890625
2805,39190.828125,34769.7421875
2806,19462.1484375,0.0916079506278038
2807,186609.3125,0.13599130511283875
